price_id,supplier_id,product_id,price,note
3428,7,4349,$31.58,акція
3429,7,4349,$32.75,
3430,7,4349,$33.80,прайс
3431,7,3509,$76.06,
3432,7,2472,$168.14,оновлення
3433,7,2472,$162.24,
3434,7,2472,$165.82,
3435,7,515,$19.96,
3436,7,515,$17.37,
3437,7,1231,$39.54,акція
3438,7,1231,$37.13,прайс
3439,7,1950,$132.81,прайс
3440,7,1950,$137.06,
3441,7,1950,$137.46,оновлення
3442,7,2958,$52.15,прайс
3443,7,2958,$46.95,оновлення
3444,7,3434,$46.96,оновлення
3445,7,3434,$46.92,прайс
3446,7,4149,$121.73,прайс
3447,7,4149,$120.09,акція
3448,7,4149,$123.06,
3449,7,2060,$101.83,акція
3450,7,2060,$99.39,акція
3451,7,334,$222.05,оновлення
3452,7,334,$225.05,акція
3453,7,334,$226.23,прайс
3454,7,4458,$57.04,прайс
3455,7,4458,$64.26,акція
3456,7,1068,$15.06,акція
3457,7,1068,$20.67,акція
3458,7,1068,$20.25,акція
3459,7,2138,$62.72,акція
3460,7,3536,$103.76,оновлення
3461,7,3536,$100.96,оновлення
3462,7,3536,$98.48,акція
3463,8,3324,$76.14,акція
3464,8,3324,$69.67,прайс
3465,8,3324,$68.37,оновлення
3466,8,4302,$150.75,оновлення
3467,8,1455,$147.29,оновлення
3468,8,1455,$147.65,
3469,8,1455,$151.26,
3470,8,4127,$14.21,
3471,8,931,$82.42,акція
3472,8,931,$85.33,оновлення
3473,8,931,$83.31,прайс
3474,8,3343,$15.95,
3475,8,1396,$82.51,оновлення
3476,8,1396,$85.70,прайс
3477,8,1396,$85.91,акція
3478,8,2412,$62.67,оновлення
3479,8,2324,$109.34,
3480,8,3714,$57.37,прайс
3481,8,3714,$59.70,прайс
3482,8,3714,$58.66,акція
3483,8,4291,$44.81,оновлення
3484,8,4291,$37.69,прайс
3485,8,4291,$40.59,акція
3486,8,4935,$142.06,
3487,8,4935,$143.90,акція
3488,8,4935,$138.69,прайс
3489,8,4228,$120.57,оновлення
3490,8,4228,$111.74,прайс
3491,8,4228,$120.25,акція
3492,8,4974,$105.68,прайс
3493,8,4669,$88.86,оновлення
3494,8,4532,$122.38,
3495,8,4532,$128.35,прайс
3496,8,4532,$122.77,
3497,8,3588,$115.05,оновлення
3498,8,195,$61.27,оновлення
3499,8,195,$59.10,оновлення
3500,8,4980,$80.32,акція
3501,8,4980,$79.45,акція
3502,8,796,$27.44,оновлення
3503,8,796,$29.07,акція
3504,8,2371,$170.39,
3505,8,2954,$137.60,
3506,8,2954,$136.47,прайс
3507,8,3939,$46.46,оновлення
3508,8,3939,$50.70,прайс
3509,8,3939,$49.52,оновлення
3510,8,2555,$124.30,прайс
3511,8,3444,$94.76,акція
3512,8,3444,$93.08,
3513,8,444,$163.57,
3514,8,444,$166.78,прайс
3515,8,444,$169.96,оновлення
3516,8,4075,$93.63,прайс
3517,8,4075,$91.18,акція
3518,8,4075,$93.41,прайс
3519,8,2699,$75.67,прайс
3520,8,3443,$87.34,
3521,8,3443,$81.42,
3522,8,1563,$112.13,прайс
3523,8,1563,$115.84,прайс
3524,8,1563,$110.63,прайс
3525,8,4909,$66.21,акція
3526,8,2059,$106.95,
3527,8,1125,$66.68,прайс
3528,8,2893,$159.58,прайс
3529,8,3584,$136.27,акція
3530,8,4610,$181.21,оновлення
3531,8,4610,$182.17,акція
3532,8,4610,$177.48,оновлення
3533,8,633,$51.59,
3534,8,1470,$158.76,оновлення
3535,8,1470,$160.96,прайс
3536,8,1470,$159.44,оновлення
3537,8,1714,$6.97,акція
3538,8,4455,$37.77,акція
3539,8,4455,$38.11,акція
3540,8,4455,$36.37,
3541,8,2504,$65.84,оновлення
3542,8,2504,$65.94,акція
3543,8,2504,$67.01,
3544,8,4327,$95.77,оновлення
3545,8,4327,$97.54,акція
3546,8,596,$135.46,акція
3547,8,3978,$4.69,прайс
3548,8,175,$126.31,оновлення
3549,8,175,$128.85,прайс
3550,8,175,$130.82,прайс
3551,8,3166,$82.53,оновлення
3552,8,3166,$86.11,прайс
3553,8,64,$110.41,акція
3554,8,1211,$130.07,
3555,8,1211,$127.69,оновлення
3556,8,1211,$130.35,
3557,8,2429,$154.37,оновлення
3558,8,2429,$156.00,
3559,8,2429,$152.50,прайс
3560,8,919,$17.30,оновлення
3561,8,919,$24.07,акція
3562,8,919,$16.12,оновлення
3563,8,2570,$31.85,оновлення
3564,8,2570,$32.76,оновлення
3565,8,2570,$29.16,оновлення
3566,8,1354,$60.43,
3567,8,1354,$64.81,прайс
3568,8,1215,$147.11,акція
3569,8,1215,$147.77,акція
3570,8,1215,$143.93,прайс
3571,8,4134,$14.99,акція
3572,8,4134,$15.50,
3573,8,4134,$15.50,оновлення
3574,8,2847,$63.92,оновлення
3575,8,2847,$65.76,
3576,8,2847,$68.38,
3577,8,3773,$187.82,оновлення
3578,8,3773,$181.96,акція
3579,8,1325,$118.34,акція
3580,8,1325,$115.26,акція
3581,8,623,$111.28,акція
3582,8,1488,$181.71,прайс
3583,8,3207,$81.44,оновлення
3584,8,3207,$83.37,прайс
3585,8,2855,$196.42,акція
3586,8,2855,$193.02,акція
3587,8,2855,$192.63,
3588,8,3271,$136.28,прайс
3589,8,3271,$137.84,акція
3590,8,451,$181.22,прайс
3591,8,2493,$91.53,
3592,8,2493,$95.04,акція
3593,8,2493,$89.44,прайс
3594,8,1594,$36.79,акція
3595,8,1594,$37.29,
3596,8,1594,$40.07,оновлення
3597,8,2445,$61.50,оновлення
3598,8,2445,$60.57,
3599,8,3263,$196.27,акція
3600,8,4776,$10.95,
3601,8,4225,$163.12,прайс
3602,8,3022,$211.96,оновлення
3603,8,3022,$214.18,
3604,8,1683,$34.38,прайс
3605,8,1683,$32.27,прайс
3606,8,3578,$109.45,акція
3607,8,318,$64.69,прайс
3608,8,4615,$125.97,
3609,8,4615,$125.68,
3610,8,1949,$71.56,оновлення
3611,8,1949,$66.55,прайс
3612,8,3396,$79.36,прайс
3613,8,3396,$87.35,акція
3614,8,3396,$85.00,оновлення
3615,8,1059,$54.06,оновлення
3616,8,1059,$50.30,оновлення
3617,8,1059,$46.50,
3618,8,2305,$88.86,оновлення
3619,8,2305,$91.73,
3620,8,2305,$87.48,оновлення
3621,8,125,$54.27,
3622,8,3454,$112.65,
3623,8,3454,$110.92,акція
3624,8,3454,$118.41,оновлення
3625,8,1761,$28.41,оновлення
3626,8,1761,$36.27,прайс
3627,8,4244,$175.43,прайс
3628,8,398,$119.91,прайс
3629,8,398,$120.95,прайс
3630,8,398,$119.87,оновлення
3631,8,2799,$114.91,акція
3632,8,2799,$110.09,оновлення
3633,8,2799,$109.92,оновлення
3634,8,1661,$42.30,акція
3635,8,2950,$50.55,оновлення
3636,8,2950,$44.25,оновлення
3637,8,2514,$19.73,акція
3638,8,2514,$25.16,акція
3639,8,1632,$104.79,акція
3640,8,281,$27.48,прайс
3641,8,281,$28.64,оновлення
3642,8,2471,$144.84,оновлення
3643,8,2471,$142.32,
3644,8,2741,$172.42,прайс
3645,8,908,$41.83,прайс
3646,8,908,$42.26,прайс
3647,8,908,$43.26,оновлення
3648,8,4531,$39.59,
3649,8,4531,$40.98,прайс
3650,8,4531,$40.45,оновлення
3651,8,4549,$62.05,
3652,8,4549,$55.79,
3653,8,4549,$57.43,акція
3654,8,1854,$36.72,оновлення
3655,8,1854,$29.97,акція
3656,8,218,$145.41,акція
3657,8,218,$146.95,оновлення
3658,8,325,$76.18,прайс
3659,8,325,$74.84,
3660,8,325,$80.16,акція
3661,8,4424,$132.05,прайс
3662,8,4424,$137.30,акція
3663,8,3800,$95.04,
3664,8,3800,$100.26,прайс
3665,8,2362,$62.76,прайс
3666,8,331,$110.53,прайс
3667,8,331,$115.27,прайс
3668,8,331,$117.06,прайс
3669,8,432,$122.77,прайс
3670,8,432,$121.04,оновлення
3671,8,2756,$171.34,прайс
3672,8,3262,$65.21,акція
3673,8,3262,$67.67,
3674,8,3480,$100.11,прайс
3675,8,3480,$100.94,оновлення
3676,8,3480,$97.19,прайс
3677,8,2266,$52.96,оновлення
3678,8,2255,$193.28,оновлення
3679,8,2255,$192.33,оновлення
3680,8,2255,$198.19,
3681,8,2348,$33.04,прайс
3682,8,4410,$34.29,акція
3683,8,4410,$40.42,акція
3684,8,4410,$39.21,
3685,8,1893,$114.70,
3686,8,1893,$117.66,прайс
3687,8,1900,$60.06,оновлення
3688,8,1900,$56.46,акція
3689,8,1824,$58.38,оновлення
3690,8,1824,$61.23,оновлення
3691,8,1824,$60.83,оновлення
3692,8,2579,$91.46,акція
3693,8,2579,$90.63,
3694,8,4033,$66.43,оновлення
3695,8,4501,$180.90,прайс
3696,8,4501,$186.05,акція
3697,8,3213,$91.35,прайс
3698,8,3213,$87.66,акція
3699,8,1207,$52.21,прайс
3700,8,1207,$52.90,акція
3701,8,1207,$58.07,
3702,8,647,$151.00,акція
3703,8,647,$155.93,
3704,8,515,$15.76,оновлення
3705,8,515,$22.36,акція
3706,8,515,$19.35,оновлення
3707,8,3845,$123.93,
3708,8,506,$47.33,акція
3709,8,506,$45.25,оновлення
3710,8,506,$47.45,акція
3711,8,4108,$89.99,прайс
3712,8,3337,$187.52,
3713,8,3337,$188.05,
3714,8,4014,$167.09,акція
3715,8,4014,$168.15,оновлення
3716,8,4014,$171.73,оновлення
3717,8,3034,$21.45,
3718,8,1812,$20.88,акція
3719,8,1812,$22.63,прайс
3720,8,1812,$19.18,прайс
3721,8,2923,$78.15,акція
3722,8,2923,$73.62,прайс
3723,8,2085,$187.54,
3724,8,2085,$191.47,оновлення
3725,8,2085,$193.78,прайс
3726,8,3255,$181.09,оновлення
3727,8,3255,$181.95,прайс
3728,8,1042,$16.50,акція
3729,8,1042,$16.23,оновлення
3730,8,4940,$156.23,
3731,8,4940,$161.79,оновлення
3732,8,4940,$161.10,акція
3733,8,4662,$113.35,прайс
3734,8,4662,$113.66,оновлення
3735,8,4662,$116.36,акція
3736,8,1102,$94.44,прайс
3737,8,1102,$96.33,акція
3738,8,1102,$91.45,оновлення
3739,8,573,$78.11,прайс
3740,8,573,$77.40,
3741,8,3182,$141.45,оновлення
3742,8,1262,$16.46,оновлення
3743,8,1262,$17.37,акція
3744,8,3361,$101.63,акція
3745,8,4991,$52.26,
3746,8,2882,$105.68,прайс
3747,8,3613,$92.34,оновлення
3748,8,3613,$94.81,
3749,8,2510,$149.20,прайс
3750,8,2510,$145.81,
3751,8,2510,$148.57,прайс
3752,8,4977,$126.55,акція
3753,8,4977,$132.45,прайс
3754,8,3992,$68.84,оновлення
3755,8,3992,$70.39,оновлення
3756,8,3609,$63.10,оновлення
3757,8,3238,$149.18,прайс
3758,8,3238,$151.22,акція
3759,8,3130,$141.58,
3760,8,4947,$198.97,
3761,8,840,$46.23,прайс
3762,8,4137,$110.20,оновлення
3763,8,4137,$111.29,
3764,8,4137,$110.46,прайс
3765,8,4663,$111.34,акція
3766,8,4618,$98.53,оновлення
3767,8,4618,$97.86,оновлення
3768,8,4618,$100.99,
3769,8,563,$61.91,акція
3770,8,563,$65.14,
3771,8,563,$63.40,акція
3772,8,1477,$149.69,оновлення
3773,8,1477,$147.37,оновлення
3774,8,1477,$153.69,
3775,8,4417,$62.41,оновлення
3776,8,285,$65.24,оновлення
3777,8,285,$63.97,
3778,8,280,$77.24,акція
3779,8,4386,$113.95,прайс
3780,8,1232,$173.46,оновлення
3781,8,1232,$177.75,
3782,8,1232,$172.69,
3783,8,1816,$158.85,прайс
3784,8,1816,$165.55,акція
3785,8,2542,$9.23,оновлення
3786,8,2542,$15.84,
3787,8,1674,$9.23,акція
3788,8,1674,$15.51,
3789,8,1674,$14.07,
3790,8,2719,$53.31,оновлення
3791,8,2719,$45.54,
3792,8,3886,$47.17,акція
3793,8,3886,$48.73,прайс
3794,8,2957,$55.50,акція
3795,8,2957,$58.75,акція
3796,8,2957,$59.86,прайс
3797,8,1652,$87.59,прайс
3798,8,1652,$87.27,акція
3799,8,1652,$90.52,акція
3800,8,4813,$167.47,
3801,8,4813,$169.54,оновлення
3802,8,4813,$172.56,прайс
3803,8,2301,$114.25,акція
3804,8,2301,$107.28,прайс
3805,8,4399,$183.48,оновлення
3806,8,4399,$184.16,
3807,8,4399,$188.52,акція
3808,8,3749,$182.50,прайс
3809,8,3749,$179.05,оновлення
3810,8,3749,$177.17,
3811,8,2858,$44.72,оновлення
3812,8,2858,$50.70,оновлення
3813,8,1180,$37.58,акція
3814,8,1180,$39.31,прайс
3815,8,1180,$40.52,акція
3816,8,3164,$30.26,оновлення
3817,8,497,$93.14,
3818,8,497,$94.45,оновлення
3819,8,497,$96.88,акція
3820,8,4178,$94.53,
3821,8,4877,$85.02,
3822,8,4877,$82.22,прайс
3823,8,4844,$11.43,
3824,8,4844,$11.55,акція
3825,8,4844,$6.20,прайс
3826,8,116,$125.18,
3827,8,3465,$146.99,
3828,8,3465,$148.19,
3829,8,4122,$42.31,
3830,8,4122,$41.30,акція
3831,8,1350,$46.50,акція
3832,8,1350,$45.53,акція
3833,8,2809,$159.23,
3834,8,2809,$158.83,прайс
3835,8,3101,$53.67,оновлення
3836,8,3101,$54.05,оновлення
3837,8,494,$59.04,
3838,8,494,$54.86,акція
3839,8,139,$127.85,прайс
3840,8,139,$129.99,прайс
3841,8,139,$126.51,прайс
3842,8,2316,$198.84,оновлення
3843,8,3000,$107.57,акція
3844,8,3000,$107.67,прайс
3845,8,3000,$109.85,акція
3846,8,3776,$48.54,акція
3847,8,3776,$49.05,прайс
3848,8,3776,$44.19,акція
3849,8,1258,$193.33,оновлення
3850,8,1258,$196.61,акція
3851,8,1258,$194.06,прайс
3852,8,4981,$168.07,прайс
3853,8,4981,$168.63,прайс
3854,8,4981,$166.27,прайс
3855,8,2816,$138.16,акція
3856,8,3439,$173.24,оновлення
3857,8,3439,$174.45,акція
3858,8,4907,$135.45,
3859,8,4907,$135.99,оновлення
3860,8,27,$169.30,
3861,8,4565,$115.56,прайс
3862,8,4565,$117.07,
3863,8,1934,$105.38,акція
3864,8,1934,$109.83,оновлення
3865,8,1934,$109.23,оновлення
3866,8,3682,$15.67,прайс
3867,8,3682,$10.22,прайс
3868,8,3682,$14.66,оновлення
3869,8,3907,$120.24,
3870,8,4574,$173.23,акція
3871,8,2201,$155.13,акція
3872,8,2201,$156.62,
3873,8,2201,$153.94,прайс
3874,8,475,$136.78,акція
3875,8,3688,$83.86,
3876,8,3688,$86.56,
3877,8,4061,$107.24,
3878,8,3781,$67.68,
3879,8,680,$26.90,акція
3880,8,477,$25.44,
3881,8,3936,$200.31,
3882,8,3298,$17.56,акція
3883,8,2196,$111.87,
3884,8,2196,$110.96,акція
3885,8,2196,$110.53,оновлення
3886,8,4555,$125.89,акція
3887,8,4555,$123.20,
3888,8,1822,$202.57,акція
3889,8,1822,$203.81,акція
3890,8,1083,$16.62,
3891,8,1083,$21.24,акція
3892,8,1083,$12.96,
3893,8,923,$74.83,акція
3894,8,1748,$110.57,прайс
3895,8,1886,$87.37,акція
3896,8,1645,$117.31,оновлення
3897,8,1645,$119.98,
3898,8,1443,$14.68,прайс
3899,8,1443,$16.93,
3900,8,1443,$16.50,оновлення
3901,8,2129,$50.38,прайс
3902,8,2129,$50.79,прайс
3903,8,3770,$102.36,оновлення
3904,8,3770,$94.37,прайс
3905,8,3770,$99.89,
3906,8,753,$165.89,
3907,8,753,$166.57,прайс
3908,8,409,$28.26,оновлення
3909,8,2355,$119.61,
3910,8,2355,$120.90,акція
3911,8,2114,$107.11,прайс
3912,8,2114,$104.25,прайс
3913,8,3797,$80.60,
3914,8,262,$30.90,оновлення
3915,8,262,$30.77,прайс
3916,8,4945,$116.32,
3917,8,4774,$146.70,
3918,8,4774,$150.37,оновлення
3919,8,2678,$184.77,оновлення
3920,8,2678,$179.49,акція
3921,8,3860,$63.38,акція
3922,8,3732,$162.64,акція
3923,8,3732,$166.90,оновлення
3924,8,3732,$159.84,
3925,8,3942,$73.72,прайс
3926,8,3942,$78.69,прайс
3927,8,3028,$29.34,оновлення
3928,8,1471,$29.47,акція
3929,8,1471,$30.30,прайс
3930,8,1471,$30.09,акція
3931,8,4485,$133.77,акція
3932,8,4485,$133.44,
3933,8,4485,$137.89,
3934,8,2002,$178.48,акція
3935,8,4990,$162.51,акція
3936,8,4990,$162.11,прайс
3937,8,4990,$161.50,акція
3938,8,385,$21.57,акція
3939,8,385,$23.20,
3940,8,385,$19.14,акція
3941,8,993,$176.81,оновлення
3942,8,993,$175.00,акція
3943,8,2443,$121.56,оновлення
3944,8,2443,$119.48,
3945,8,1,$91.63,оновлення
3946,8,673,$198.74,оновлення
3947,8,673,$197.89,
3948,8,1191,$181.34,оновлення
3949,8,2680,$87.44,
3950,8,2680,$91.43,акція
3951,8,2680,$84.72,прайс
3952,8,5,$50.10,оновлення
3953,8,5,$53.86,акція
3954,8,5,$47.29,акція
3955,8,586,$223.78,
3956,8,586,$217.96,
3957,8,586,$218.62,оновлення
3958,8,4832,$133.67,оновлення
3959,8,4541,$168.77,оновлення
3960,8,624,$45.52,акція
3961,8,624,$44.41,акція
3962,8,3576,$168.59,прайс
3963,8,4563,$160.36,оновлення
3964,8,448,$192.01,оновлення
3965,8,301,$25.10,оновлення
3966,8,4542,$151.39,прайс
3967,8,4232,$110.31,оновлення
3968,8,34,$180.71,
3969,8,34,$182.63,акція
3970,8,198,$84.60,акція
3971,8,198,$81.11,прайс
3972,8,198,$82.65,
3973,8,1062,$149.69,прайс
3974,8,3117,$48.54,акція
3975,8,3117,$52.53,прайс
3976,8,1945,$222.75,
3977,8,1945,$215.93,акція
3978,8,1945,$222.95,
3979,8,1175,$88.04,акція
3980,8,1525,$40.55,
3981,8,728,$80.69,прайс
3982,8,728,$79.97,
3983,8,4444,$82.82,прайс
3984,8,2533,$191.71,оновлення
3985,8,3311,$68.77,прайс
3986,8,3311,$67.27,акція
3987,8,3798,$133.06,прайс
3988,8,3798,$127.76,оновлення
3989,8,3798,$134.44,прайс
3990,8,3179,$68.02,
3991,8,924,$132.29,прайс
3992,8,924,$132.83,оновлення
3993,8,1803,$149.39,акція
3994,8,1803,$142.78,прайс
3995,8,2382,$70.99,прайс
3996,8,4000,$146.44,оновлення
3997,8,4000,$154.26,оновлення
3998,8,4000,$149.57,прайс
3999,8,4724,$65.79,акція
4000,8,4724,$63.45,
4001,8,3478,$89.73,оновлення
4002,8,3478,$89.20,
4003,8,4158,$151.21,
4004,8,1474,$22.98,
4005,8,3222,$66.15,
4006,8,3831,$21.31,
4007,8,3831,$17.27,
4008,8,3831,$15.80,прайс
4009,8,25,$62.59,оновлення
4010,8,25,$60.20,оновлення
4011,8,25,$59.65,прайс
4012,8,3387,$56.16,оновлення
4013,8,3387,$51.07,акція
4014,8,1688,$12.48,оновлення
4015,8,1688,$11.52,акція
4016,8,3756,$118.53,
4017,8,322,$191.38,прайс
4018,8,322,$189.64,оновлення
4019,8,322,$196.82,прайс
4020,8,1504,$37.10,оновлення
4021,8,1334,$24.40,оновлення
4022,8,3254,$45.07,
4023,8,3254,$48.26,акція
4024,9,4733,$69.33,оновлення
4025,9,4733,$70.56,
4026,9,4733,$68.65,оновлення
4027,9,3350,$54.64,
4028,9,3350,$51.04,прайс
4029,9,3192,$74.38,
4030,9,3192,$75.71,прайс
4031,9,3192,$77.47,
4032,9,1747,$23.46,
4033,9,3104,$14.78,
4034,9,3104,$13.18,
4035,9,297,$134.28,
4036,9,4231,$11.01,
4037,9,575,$23.96,акція
4038,9,575,$21.95,акція
4039,9,4238,$15.32,оновлення
4040,9,4238,$14.44,оновлення
4041,9,4238,$15.40,оновлення
4042,9,3883,$63.26,
4043,9,3883,$57.10,
4044,9,1903,$52.33,прайс
4045,9,1903,$50.52,
4046,9,1903,$49.31,прайс
4047,9,1829,$22.90,
4048,9,1829,$23.41,оновлення
4049,9,2346,$35.63,
4050,9,2346,$34.02,акція
4051,9,2346,$37.29,оновлення
4052,9,1378,$110.98,акція
4053,9,1378,$112.55,прайс
4054,9,1378,$117.91,акція
4055,9,2576,$165.53,
4056,9,970,$9.51,прайс
4057,9,970,$16.37,оновлення
4058,9,970,$15.94,акція
4059,9,1502,$132.23,прайс
4060,9,1502,$133.73,оновлення
4061,9,4834,$74.55,прайс
4062,9,4834,$78.75,
4063,9,1125,$63.44,
4064,9,2145,$142.51,оновлення
4065,9,2145,$140.50,оновлення
4066,9,3148,$86.01,оновлення
4067,9,2315,$64.71,акція
4068,9,2315,$62.74,оновлення
4069,9,2523,$137.25,акція
4070,9,2523,$135.66,прайс
4071,9,2523,$136.70,оновлення
4072,9,4982,$57.21,акція
4073,9,4982,$51.28,прайс
4074,9,3633,$154.26,прайс
4075,9,3633,$149.72,оновлення
4076,9,1835,$80.65,
4077,9,1835,$80.55,
4078,9,853,$167.92,акція
4079,9,1167,$111.93,прайс
4080,9,1167,$111.12,оновлення
4081,9,2213,$115.28,акція
4082,9,4431,$52.01,прайс
4083,9,4431,$53.30,оновлення
4084,9,4431,$52.33,акція
4085,9,1149,$219.99,оновлення
4086,9,1149,$224.90,оновлення
4087,9,1478,$155.48,прайс
4088,9,1478,$151.54,
4089,9,4161,$38.96,оновлення
4090,9,4161,$39.41,оновлення
4091,9,4161,$34.11,оновлення
4092,9,3644,$151.20,оновлення
4093,9,3644,$143.38,оновлення
4094,9,435,$152.62,оновлення
4095,9,435,$155.16,акція
4096,9,435,$156.18,оновлення
4097,9,1092,$49.18,
4098,9,1092,$50.22,
4099,9,1092,$44.76,прайс
4100,9,3090,$23.96,оновлення
4101,9,3090,$21.93,
4102,9,3090,$19.55,акція
4103,9,3267,$164.41,акція
4104,9,1675,$122.32,акція
4105,9,4635,$60.71,оновлення
4106,9,754,$121.03,оновлення
4107,9,754,$118.74,прайс
4108,9,754,$118.84,
4109,9,4126,$53.68,оновлення
4110,9,4126,$52.90,
4111,9,4126,$49.49,оновлення
4112,9,4113,$86.99,оновлення
4113,9,4113,$95.64,акція
4114,9,4113,$91.25,
4115,9,2789,$162.27,прайс
4116,9,2789,$161.72,оновлення
4117,9,2789,$164.57,прайс
4118,9,3170,$116.86,оновлення
4119,9,3170,$114.90,
4120,9,4046,$186.45,
4121,9,4046,$178.52,
4122,9,3660,$218.09,акція
4123,9,3660,$211.18,прайс
4124,9,3660,$216.20,оновлення
4125,9,2585,$108.24,
4126,9,234,$15.38,
4127,9,3103,$157.04,
4128,9,3103,$154.00,прайс
4129,9,3058,$122.16,прайс
4130,9,3058,$123.21,акція
4131,9,3058,$125.52,
4132,9,2922,$87.55,
4133,9,2922,$87.77,оновлення
4134,9,2922,$89.36,
4135,9,3362,$108.77,
4136,9,3362,$113.12,акція
4137,9,1189,$41.46,прайс
4138,9,1189,$45.43,оновлення
4139,9,3603,$26.24,прайс
4140,9,3603,$30.46,оновлення
4141,9,2897,$163.55,акція
4142,9,2897,$168.25,оновлення
4143,9,1889,$7.68,акція
4144,9,1889,$5.79,
4145,9,1472,$71.75,
4146,9,1472,$75.53,акція
4147,9,1472,$79.92,прайс
4148,9,4003,$30.12,прайс
4149,9,3623,$110.98,прайс
4150,9,3623,$110.97,прайс
4151,9,1315,$46.68,
4152,9,3380,$102.20,
4153,9,3380,$103.01,акція
4154,9,120,$43.59,прайс
4155,9,120,$40.89,оновлення
4156,9,120,$41.51,оновлення
4157,9,111,$79.55,акція
4158,9,111,$80.79,прайс
4159,9,111,$76.34,прайс
4160,9,1876,$110.97,оновлення
4161,9,1876,$114.95,оновлення
4162,9,1876,$114.89,акція
4163,9,143,$195.27,прайс
4164,9,143,$201.88,оновлення
4165,9,143,$196.64,прайс
4166,9,540,$130.88,
4167,9,540,$130.34,оновлення
4168,9,540,$133.12,акція
4169,9,1700,$147.00,
4170,9,1700,$140.48,
4171,9,3960,$142.57,прайс
4172,9,3960,$144.60,
4173,9,2530,$150.39,оновлення
4174,9,2530,$147.60,оновлення
4175,9,2530,$150.14,прайс
4176,9,167,$215.12,акція
4177,9,167,$216.96,прайс
4178,9,1779,$100.44,прайс
4179,9,1779,$97.71,прайс
4180,9,1779,$104.60,акція
4181,9,2169,$172.88,
4182,9,4144,$111.51,акція
4183,9,4144,$108.77,акція
4184,9,1789,$114.20,оновлення
4185,9,1789,$115.80,акція
4186,9,1789,$113.55,акція
4187,9,3648,$95.56,акція
4188,9,3648,$99.26,акція
4189,9,3648,$96.64,прайс
4190,9,962,$126.02,
4191,9,962,$127.41,акція
4192,9,3932,$87.60,
4193,9,3932,$88.32,прайс
4194,9,2633,$33.39,акція
4195,9,2633,$33.16,акція
4196,9,2633,$33.00,прайс
4197,9,2034,$19.52,оновлення
4198,9,2034,$16.43,
4199,9,4077,$160.06,
4200,9,4077,$160.73,
4201,9,4077,$161.48,оновлення
4202,9,2920,$139.53,оновлення
4203,9,2920,$136.13,оновлення
4204,9,4281,$51.34,
4205,9,4793,$30.68,акція
4206,9,1070,$76.27,оновлення
4207,9,1070,$69.31,
4208,9,1070,$75.88,оновлення
4209,9,3607,$128.33,прайс
4210,9,3607,$129.06,
4211,9,3607,$130.31,акція
4212,9,1066,$109.55,прайс
4213,9,1066,$104.11,прайс
4214,9,2184,$88.07,оновлення
4215,9,4819,$122.30,прайс
4216,9,4819,$121.16,прайс
4217,9,4819,$122.96,акція
4218,9,1620,$114.75,прайс
4219,9,1620,$120.87,оновлення
4220,9,421,$78.38,оновлення
4221,9,421,$84.75,акція
4222,9,421,$82.88,прайс
4223,9,296,$77.61,оновлення
4224,9,296,$77.39,оновлення
4225,9,39,$18.42,
4226,9,39,$24.36,прайс
4227,9,1208,$119.72,оновлення
4228,9,1208,$124.99,акція
4229,9,1208,$123.85,акція
4230,9,4159,$132.99,прайс
4231,9,4159,$133.13,прайс
4232,9,4159,$130.48,оновлення
4233,9,4467,$117.41,прайс
4234,9,4467,$119.38,акція
4235,9,4467,$117.18,акція
4236,9,2735,$207.87,
4237,9,2735,$200.81,оновлення
4238,9,2735,$204.22,акція
4239,9,2998,$64.47,прайс
4240,9,137,$61.10,прайс
4241,9,371,$146.15,
4242,9,371,$147.80,оновлення
4243,9,4922,$142.96,прайс
4244,9,3176,$128.07,прайс
4245,9,2745,$158.17,оновлення
4246,9,2745,$157.77,прайс
4247,9,2138,$60.35,оновлення
4248,9,567,$49.02,прайс
4249,9,567,$45.35,прайс
4250,9,4066,$96.85,акція
4251,9,4066,$94.60,
4252,9,4925,$9.33,прайс
4253,9,4925,$11.90,прайс
4254,9,4925,$12.04,
4255,9,2977,$116.69,оновлення
4256,9,2977,$119.99,акція
4257,9,1753,$23.74,акція
4258,9,1753,$21.76,прайс
4259,9,212,$84.65,акція
4260,9,2002,$162.23,акція
4261,9,2002,$163.96,акція
4262,9,2002,$156.62,акція
4263,9,4179,$147.15,
4264,9,4179,$152.17,прайс
4265,9,4179,$145.52,прайс
4266,9,1586,$26.56,акція
4267,9,1586,$24.58,
4268,9,3724,$157.65,прайс
4269,9,3724,$164.11,оновлення
4270,9,3762,$141.87,акція
4271,9,122,$151.91,оновлення
4272,9,122,$151.53,акція
4273,9,122,$155.65,прайс
4274,9,3151,$180.46,акція
4275,9,3151,$183.25,оновлення
4276,9,3151,$183.92,оновлення
4277,9,4560,$37.64,оновлення
4278,9,4560,$30.76,прайс
4279,9,2578,$183.66,
4280,9,2578,$180.78,оновлення
4281,9,2578,$180.70,
4282,9,4944,$114.19,акція
4283,9,4944,$111.00,прайс
4284,9,4944,$111.77,акція
4285,9,2175,$144.78,
4286,9,2175,$149.78,акція
4287,9,3795,$56.03,
4288,9,3795,$53.79,
4289,9,4030,$150.67,акція
4290,9,2341,$141.09,прайс
4291,9,2341,$137.89,акція
4292,9,2341,$137.35,прайс
4293,9,4890,$47.76,
4294,9,178,$75.18,оновлення
4295,9,178,$72.30,акція
