supplier_id,product_id,is_active,available_units,price,added_at,updated_at
10,1561,true,12875,$6.25,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,3598,false,27060,$147.40,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,4985,true,11981,$47.79,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,1074,true,3165,$195.82,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,4652,true,11849,$8.07,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,3091,true,11408,$48.55,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,1585,true,7311,$156.34,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,398,true,15655,$120.41,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,17,true,16885,$88.29,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,2762,false,5885,$101.89,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,969,true,12796,$185.51,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,1982,true,27536,$29.57,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,410,true,4567,$8.20,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,2912,true,12027,$68.95,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,4858,true,27048,$146.91,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,1659,true,17935,$161.88,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,1987,true,2145,$53.26,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,860,false,24963,$145.26,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,2495,true,8094,$16.78,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,1244,true,19500,$148.08,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,3733,true,28048,$17.37,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,3316,true,23082,$129.94,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,440,true,23455,$108.43,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,1787,true,18675,$98.72,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,606,true,20204,$171.29,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,4288,true,10291,$53.26,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
10,3275,true,11201,$46.99,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1099,true,10219,$13.87,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2899,true,13512,$157.94,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,251,true,12223,$90.91,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1257,true,2434,$134.11,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,959,false,29466,$118.95,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,4222,true,23173,$66.83,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,430,true,13971,$40.40,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1324,true,8876,$188.11,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,636,false,20491,$140.51,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,298,true,4982,$11.60,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3256,true,12088,$164.55,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,4409,false,5709,$154.37,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,4129,true,9113,$169.67,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1023,true,29286,$45.22,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2603,true,5221,$44.67,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,886,true,29762,$6.69,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2334,true,28187,$25.81,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2707,true,17229,$32.52,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1750,true,21006,$115.39,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3422,true,10745,$17.66,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2170,true,3179,$212.22,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1692,true,25910,$25.58,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3145,true,2067,$35.99,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2292,true,15550,$185.13,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,4926,true,15331,$77.38,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2012,true,19172,$30.11,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2761,true,19607,$48.96,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,813,true,10331,$86.04,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3791,true,19843,$14.74,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,4230,true,25744,$13.09,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3634,true,2852,$111.56,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3812,true,28788,$177.52,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1165,true,14966,$193.78,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,344,true,26128,$74.45,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,270,true,13951,$161.47,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2529,false,7821,$120.74,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2030,true,17219,$78.00,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3281,true,5237,$83.90,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,472,false,26950,$132.28,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3167,true,15737,$12.40,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1838,true,29164,$118.59,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3438,true,13072,$19.89,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3459,true,25976,$131.60,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,573,false,7050,$85.75,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,4513,true,13996,$39.39,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1955,true,25005,$145.04,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3307,false,10428,$6.85,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1841,true,14582,$40.50,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3194,true,28020,$23.91,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,4692,false,13831,$146.38,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,4700,true,17883,$60.66,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2541,true,24581,$63.58,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,966,false,23570,$153.85,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2663,false,9655,$127.01,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,4473,true,27813,$83.04,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3196,true,12826,$113.92,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,2152,false,13228,$158.67,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,3048,true,29194,$56.13,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1268,true,23104,$61.33,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,1856,true,10114,$166.11,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
11,151,false,25120,$66.43,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1014,true,26284,$88.94,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1576,true,15355,$65.84,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1779,true,2712,$99.92,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,555,true,29875,$27.50,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,322,true,18592,$187.93,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1948,true,14217,$63.18,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1060,true,8932,$114.17,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1834,true,10275,$62.25,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,3230,true,14401,$121.03,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,529,true,12256,$68.55,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,3745,true,4981,$41.50,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,3792,true,28299,$21.84,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,669,true,9421,$50.18,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,3845,true,11161,$153.29,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,41,true,5709,$35.06,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,4423,true,28507,$95.53,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,589,false,2956,$107.66,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,2563,true,16340,$112.98,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,4190,true,13507,$103.39,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,256,true,12162,$115.02,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,757,false,5921,$13.36,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1057,true,21284,$54.09,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,3152,true,9966,$45.72,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,3478,true,13709,$77.02,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1913,true,10708,$139.11,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,4595,true,17246,$161.88,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1171,true,19105,$40.32,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,4567,false,7179,$62.44,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,4505,true,18656,$41.39,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,3342,true,15942,$35.33,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,433,true,8712,$132.47,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,4961,true,2945,$104.15,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,4794,true,4337,$79.86,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,827,true,4526,$112.74,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,4256,true,15446,$179.92,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,3681,true,14088,$41.24,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,2816,true,28566,$136.58,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,2012,true,22729,$28.03,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1458,false,6940,$143.80,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1007,true,27800,$10.58,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,4836,true,12455,$148.09,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1797,true,7480,$157.15,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,2691,true,22397,$27.10,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1845,true,14415,$14.50,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,2522,true,9069,$128.35,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,2391,false,12714,$169.64,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,1935,false,21805,$122.98,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,3344,false,28088,$53.06,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,4915,true,14407,$52.65,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,4223,true,26966,$36.59,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,2102,true,21499,$154.26,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
12,3177,true,8117,$144.74,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4887,true,12445,$139.60,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,210,true,15881,$130.69,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1623,true,7611,$84.98,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2694,true,20287,$74.37,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1293,true,27617,$71.62,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,249,true,17568,$157.18,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,695,true,14074,$52.60,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3960,true,16627,$160.73,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2297,true,6222,$184.21,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4923,true,11295,$154.73,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,886,true,8467,$8.13,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1374,true,4401,$81.30,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4309,true,11625,$54.38,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2865,true,9466,$83.88,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,94,true,26270,$85.82,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3028,true,9155,$25.19,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2321,true,11715,$13.18,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2726,false,10036,$80.50,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2266,true,15921,$37.43,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,507,true,21280,$140.55,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3546,true,16623,$61.99,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1119,true,18385,$63.66,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,596,true,16464,$144.83,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4222,true,7134,$60.67,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4768,true,8002,$101.75,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4399,true,2589,$154.59,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,917,true,9598,$21.58,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3144,true,17770,$197.57,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4911,true,25692,$132.43,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4456,true,28656,$94.65,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2085,true,16795,$182.72,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4408,true,29231,$14.23,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,786,true,2319,$14.21,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3636,true,24746,$139.02,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,191,false,27228,$21.33,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1629,true,19619,$127.41,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,364,true,2939,$37.73,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2408,true,2244,$12.53,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4332,true,10761,$100.16,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1409,true,20015,$96.81,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3555,false,24305,$15.22,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4466,true,27659,$47.63,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4862,true,7664,$127.13,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,29,true,14571,$20.85,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2456,true,21322,$93.75,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3414,true,6555,$17.58,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1411,true,5202,$106.13,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,262,true,24693,$38.06,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4009,true,22934,$57.66,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3869,true,24735,$7.55,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3132,true,24786,$56.18,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2058,true,6753,$177.18,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4476,true,24843,$138.88,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1230,true,14881,$55.51,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2586,true,5139,$121.44,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1038,true,16926,$22.50,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1853,true,4881,$122.31,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3806,true,13467,$54.02,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,865,true,21621,$93.45,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4196,true,5561,$33.94,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1420,true,20945,$115.25,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,568,true,16842,$32.88,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,59,true,18382,$22.04,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,846,true,10084,$179.05,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2991,true,12466,$104.67,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,594,false,25795,$123.65,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,728,true,28840,$76.95,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2372,true,26977,$162.94,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4116,false,3163,$120.17,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2887,true,14599,$192.72,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,920,true,21280,$142.09,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,989,true,9139,$39.09,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3727,true,3057,$76.16,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,904,true,23845,$59.80,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1430,true,14183,$116.61,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4462,true,26000,$152.22,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1072,true,11543,$77.86,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2969,true,15874,$145.56,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2978,false,3556,$22.36,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4154,true,3174,$15.79,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,391,true,4810,$43.85,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2068,true,8618,$36.50,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4348,true,23884,$40.67,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4465,true,14883,$156.49,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,966,true,16305,$206.54,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2632,false,12180,$69.50,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4420,true,3619,$178.63,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3308,false,10936,$148.96,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1242,true,14032,$82.80,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,862,true,23798,$75.05,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3695,true,17603,$143.81,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1918,true,13196,$37.66,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1057,true,6748,$52.99,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2084,true,8525,$144.73,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4791,false,24616,$117.80,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2254,true,6478,$153.27,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4007,false,27641,$27.68,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,2498,true,16819,$38.00,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,402,false,20342,$49.21,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,1200,false,20288,$7.04,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3063,true,6097,$100.52,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,593,true,28693,$157.08,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,3009,true,17094,$121.38,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,662,false,2977,$144.47,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,4033,true,4253,$59.92,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
13,558,true,2839,$22.60,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
